mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_feature_selection,param_regressor,param_regressor__depth,param_regressor__iterations,param_regressor__learning_rate,param_regressor__loss_function,param_scaler,param_regressor__kernel,param_regressor__C,param_regressor__alpha,param_regressor__l1_ratio,param_regressor__n_neighbors,param_regressor__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1731.421488,46.18927198,2.918029165,2.057118942,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1000,0.01,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.702129912,0.76944837,0.657073788,0.710474045,0.727755452,0.713376314,0.03648483,378
1797.617759,36.35491473,3.226295996,1.815897809,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1000,0.01,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.85713862,0.770200714,0.718248311,0.797879894,0.811455406,0.790984589,0.045968448,171
1782.016996,26.26884104,3.13767662,0.733552019,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1000,0.05,RMSE,RobustScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.885723677,0.807773385,0.757764792,0.823279517,0.8474868,0.824405634,0.042453608,33
1759.652574,60.520067,3.082664728,1.754936286,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1000,0.05,RMSE,StandardScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.885720934,0.807757538,0.757766021,0.823457553,0.847475836,0.824435576,0.0424516,32
1695.852019,30.54304715,3.785415936,0.836617235,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1000,0.05,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.716122823,0.777935436,0.676698914,0.758948259,0.746691951,0.735279476,0.035520829,319
1735.594588,48.83317107,2.710183954,0.73562586,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1000,0.05,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.885897504,0.80770971,0.757926464,0.823513775,0.847432544,0.824495999,0.042451095,31
1747.238698,65.41733625,2.786000729,1.151774705,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1000,0.1,RMSE,RobustScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.883293843,0.804330074,0.756244896,0.839146221,0.848721262,0.826347259,0.043142602,23
1789.77987,47.91432129,2.39891715,1.523035806,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1000,0.1,RMSE,StandardScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.881703819,0.80431694,0.756244197,0.83919859,0.848711938,0.826035097,0.042729314,27
1779.242598,35.1435194,2.413320494,1.272555099,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1000,0.1,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.704200268,0.77066813,0.671155653,0.767188331,0.736792953,0.730001067,0.037977089,329
1763.783264,30.09885112,2.94763546,1.428006472,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1000,0.1,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.884321786,0.803595646,0.756361065,0.839048063,0.848720342,0.82640938,0.043447888,20
1746.265688,61.27756438,3.86523366,1.288127705,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1500,0.01,RMSE,RobustScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.871659984,0.786545001,0.733567036,0.807533529,0.828925598,0.80564623,0.0457462,142
1723.169709,47.45755588,3.318515015,1.09678987,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1500,0.01,RMSE,StandardScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.87075011,0.786543505,0.733567036,0.807598872,0.828921199,0.805476145,0.045484573,143
1746.779599,28.40786541,2.868418455,0.717619542,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1500,0.01,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.708359502,0.774876509,0.665670437,0.724329848,0.738655073,0.722378274,0.03588067,352
1791.258988,50.31192486,3.29831109,1.217878025,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1500,0.01,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.87044081,0.785728712,0.733650535,0.807580488,0.828940182,0.805268145,0.045440202,144
1811.077061,27.82110968,2.886422396,1.360288122,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1500,0.05,RMSE,RobustScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.888000325,0.809516544,0.760686347,0.825782502,0.848019492,0.826401042,0.042108714,21
1845.864761,42.07539224,1.206260204,0.813379775,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1500,0.05,RMSE,StandardScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.887625332,0.80949893,0.760686606,0.825956713,0.848000053,0.826353527,0.041998061,22
1768.542291,46.4133177,2.057243299,1.072234099,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1500,0.05,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.710685744,0.776781189,0.678242776,0.761869387,0.748140634,0.735143946,0.035924281,321
1791.188574,56.94633959,2.562552214,0.864595364,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1500,0.05,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.887422913,0.809426308,0.760781875,0.825990718,0.847934294,0.826311222,0.04190822,24
1775.563604,39.45613348,2.693180656,1.11383223,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1500,0.1,RMSE,RobustScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.883283183,0.804845747,0.757665172,0.839722444,0.848890802,0.826881469,0.042677684,14
1825.459362,50.0841147,2.712585258,1.356382565,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1500,0.1,RMSE,StandardScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.880923755,0.804835225,0.757665397,0.839761353,0.848875121,0.82641217,0.042061814,19
1797.352103,33.17648869,1.765780449,1.515201412,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1500,0.1,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.696008055,0.765902111,0.670019417,0.76507872,0.733910793,0.726183819,0.037987048,342
1857.397047,50.32069115,1.485920572,1.821099938,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,8,1500,0.1,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 8, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.884602751,0.804354658,0.757760285,0.839670391,0.848873977,0.827052412,0.043044216,13
1761.275124,49.41412759,1.984027433,1.276800409,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,500,0.01,RMSE,RobustScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.823249973,0.729762722,0.683802564,0.777240232,0.778327581,0.758476614,0.047628612,268
1711.242337,48.27617173,3.454544735,0.751593344,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,500,0.01,RMSE,StandardScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.822900327,0.729760519,0.683802467,0.777314444,0.778325813,0.758420714,0.047539659,269
1669.408917,25.06545134,4.46836319,0.433453336,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,500,0.01,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.68009685,0.74021485,0.634753704,0.69337269,0.700042492,0.689696117,0.034010357,397
1729.324836,41.76711624,3.033853436,0.886296212,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,500,0.01,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.821402743,0.729814769,0.683857498,0.777308122,0.778298752,0.758136377,0.047108758,272
1784.96883,30.20400323,2.135660267,1.554817466,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,500,0.05,RMSE,RobustScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.874274024,0.79224884,0.735875221,0.826094379,0.837992755,0.813297044,0.046752556,115
1770.866992,59.65055298,2.582756948,1.386536256,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,500,0.05,RMSE,StandardScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.874272104,0.792250863,0.735875097,0.826086821,0.838012739,0.813299525,0.046753613,114
1727.589861,40.27961405,2.27829175,1.432385043,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,500,0.05,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.708960311,0.770215531,0.66099411,0.729514384,0.739674356,0.721871738,0.0362912,354
1710.457368,96.18176106,3.214292908,0.886783714,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,500,0.05,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.87426678,0.795288551,0.735997823,0.826022592,0.837850366,0.813885222,0.046432444,112
1709.979465,61.84361092,3.23469739,1.333167774,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,500,0.1,RMSE,RobustScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.879800744,0.806562091,0.736936986,0.82547788,0.837031089,0.817161758,0.04676742,97
1686.783864,38.94638737,2.647970438,0.981858884,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,500,0.1,RMSE,StandardScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.878776407,0.806562256,0.736937421,0.825460157,0.837043284,0.816955905,0.046494269,99
1688.417616,22.62856695,2.468532467,1.3113339,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,500,0.1,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.713389528,0.768338285,0.663435384,0.741671341,0.735371574,0.724441223,0.035177135,346
1769.418279,49.82097804,2.913628101,0.869502706,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,500,0.1,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.878504475,0.806503669,0.736900778,0.825468294,0.837059688,0.816887381,0.046438989,100
1825.904458,61.70682462,3.348521662,1.859835044,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,1000,0.01,RMSE,RobustScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.857436704,0.762319557,0.712185947,0.798169508,0.812297496,0.788481842,0.048828963,173
1810.953434,58.4705619,1.665159082,0.768945968,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,1000,0.01,RMSE,StandardScaler(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.857695205,0.762315751,0.712185961,0.798250334,0.812295092,0.788548468,0.048905394,172
1733.504537,29.34919077,3.20369091,0.878363707,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,1000,0.01,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.699320724,0.766306026,0.652924872,0.715286325,0.728982604,0.71256411,0.037141343,380
1761.993879,48.32035868,2.276290607,1.073300878,"RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2)",<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,10,1000,0.01,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': RFECV(estimator=<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBE88>,
      step=0.2), 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 10, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.856979612,0.761629977,0.712252423,0.798186983,0.81231181,0.788272161,0.048755982,174
