city,state,for_sale_last_modified,sold_last_modified
Jacksonville,FL,2/5/2021 7:43,2019-01-01 00:00:00
Miami,FL,2/5/2021 7:43,2019-01-01 00:00:00
Tampa,FL,2/5/2021 7:43,2019-01-01 00:00:00
Orlando,FL,2/5/2021 7:43,2019-01-01 00:00:00
St. Petersburg,FL,2/5/2021 7:43,2019-01-01 00:00:00
Hialeah,FL,2/5/2021 7:43,2019-01-01 00:00:00
Tallahassee,FL,2/5/2021 7:43,2019-01-01 00:00:00
Port St. Lucie,FL,2/5/2021 7:43,2019-01-01 00:00:00
Cape Coral,FL,2/5/2021 7:43,2019-01-01 00:00:00
Fort Lauderdale,FL,2/5/2021 7:43,2019-01-01 00:00:00
Pembroke Pines,FL,2/5/2021 7:43,2019-01-01 00:00:00
Hollywood,FL,2/5/2021 7:43,2019-01-01 00:00:00
Miramar,FL,2/5/2021 7:43,2019-01-01 00:00:00
Coral Springs,FL,2/5/2021 7:43,2019-01-01 00:00:00
Gainesville,FL,2/5/2021 7:43,2019-01-01 00:00:00
Lehigh Acres,FL,2/5/2021 7:43,2019-01-01 00:00:00
Brandon,FL,2/5/2021 7:43,2019-01-01 00:00:00
Clearwater,FL,2/5/2021 7:43,2019-01-01 00:00:00
Palm Bay,FL,2/5/2021 7:43,2019-01-01 00:00:00
Miami Gardens,FL,2/5/2021 7:43,2019-01-01 00:00:00
Spring Hill,FL,2/5/2021 7:43,2019-01-01 00:00:00
Pompano Beach,FL,2/5/2021 7:43,2019-01-01 00:00:00
West Palm Beach,FL,2/5/2021 7:43,2019-01-01 00:00:00
Lakeland,FL,2/5/2021 7:43,2019-01-01 00:00:00
Davie,FL,2/5/2021 7:43,2019-01-01 00:00:00
Boca Raton,FL,2/5/2021 7:43,2019-01-01 00:00:00
Riverview,FL,2/5/2021 7:43,2019-01-01 00:00:00
Sunrise,FL,2/5/2021 7:43,2019-01-01 00:00:00
Plantation,FL,2/5/2021 7:43,2019-01-01 00:00:00
Alafaya,FL,2/5/2021 7:43,2019-01-01 00:00:00
Deltona,FL,2/5/2021 7:43,2019-01-01 00:00:00
Miami Beach,FL,2/5/2021 7:43,2019-01-01 00:00:00
Town 'n' Country,FL,2/5/2021 7:43,2019-01-01 00:00:00
Palm Coast,FL,2/5/2021 7:43,2019-01-01 00:00:00
Largo,FL,2/5/2021 7:43,2019-01-01 00:00:00
Melbourne,FL,2/5/2021 7:43,2019-01-01 00:00:00
Deerfield Beach,FL,2/5/2021 7:43,2019-01-01 00:00:00
Fort Myers,FL,2/5/2021 7:43,2019-01-01 00:00:00
The Villages,FL,2/5/2021 7:43,2019-01-01 00:00:00
Pine Hills,FL,2/5/2021 7:43,2019-01-01 00:00:00
Boynton Beach,FL,2/5/2021 7:43,2019-01-01 00:00:00
Kendall,FL,2/5/2021 7:43,2019-01-01 00:00:00
Lauderhill,FL,2/5/2021 7:43,2019-01-01 00:00:00
Kissimmee,FL,2/5/2021 7:43,2019-01-01 00:00:00
Weston,FL,2/5/2021 7:43,2019-01-01 00:00:00
Poinciana,FL,2/5/2021 7:43,2019-01-01 00:00:00
Homestead,FL,2/5/2021 7:43,2019-01-01 00:00:00
Delray Beach,FL,2/5/2021 7:43,2019-01-01 00:00:00
Daytona Beach,FL,2/5/2021 7:43,2019-01-01 00:00:00
North Port,FL,2/5/2021 7:43,2019-01-01 00:00:00
Tamarac,FL,2/5/2021 7:43,2019-01-01 00:00:00
Jupiter,FL,2/5/2021 7:43,2019-01-01 00:00:00
Wellington,FL,2/5/2021 7:43,2019-01-01 00:00:00
Port Orange,FL,2/5/2021 7:43,2019-01-01 00:00:00
North Miami,FL,2/5/2021 7:43,2019-01-01 00:00:00
Port Charlotte,FL,2/5/2021 7:43,2019-01-01 00:00:00
Palm Harbor,FL,2/5/2021 7:43,2019-01-01 00:00:00
The Hammocks,FL,2/5/2021 7:43,2019-01-01 00:00:00
Fountainebleau,FL,2/5/2021 7:43,2019-01-01 00:00:00
Coconut Creek,FL,2/5/2021 7:43,2019-01-01 00:00:00
Doral,FL,2/5/2021 7:43,2019-01-01 00:00:00
Sanford,FL,2/5/2021 7:43,2019-01-01 00:00:00
Ocala,FL,2/5/2021 7:43,2019-01-01 00:00:00
Wesley Chapel,FL,2/5/2021 7:43,2019-01-01 00:00:00
Margate,FL,2/5/2021 7:43,2019-01-01 00:00:00
Sarasota,FL,2/5/2021 7:43,2019-01-01 00:00:00
Bradenton,FL,2/5/2021 7:43,2019-01-01 00:00:00
Tamiami,FL,2/5/2021 7:43,2019-01-01 00:00:00
Palm Beach Gardens,FL,2/5/2021 7:43,2019-01-01 00:00:00
Kendale Lakes,FL,2/5/2021 7:43,2019-01-01 00:00:00
Bonita Springs,FL,2/5/2021 7:43,2019-01-01 00:00:00
Pinellas Park,FL,2/5/2021 7:43,2019-01-01 00:00:00
Pensacola,FL,2/5/2021 7:43,2019-01-01 00:00:00
Apopka,FL,2/5/2021 7:43,2019-01-01 00:00:00
St. Cloud,FL,2/5/2021 7:43,2019-01-01 00:00:00
Country Club,FL,2/5/2021 7:43,2019-01-01 00:00:00
Coral Gables,FL,2/5/2021 7:43,2019-01-01 00:00:00
Atlanta,GA,2/5/2021 11:08,2019-01-01 00:00:00
Augusta-Richmond County,GA,2/5/2021 11:08,2019-01-01 00:00:00
Columbus,GA,2/5/2021 11:08,2019-01-01 00:00:00
Macon-Bibb County,GA,2/5/2021 11:08,2019-01-01 00:00:00
Savannah,GA,2/5/2021 11:08,2019-01-01 00:00:00
Athens-Clarke County,GA,2/5/2021 11:08,2019-01-01 00:00:00
Sandy Springs,GA,2/5/2021 11:08,2019-01-01 00:00:00
South Fulton,GA,2/5/2021 11:08,2019-01-01 00:00:00
Roswell,GA,2/5/2021 11:08,2019-01-01 00:00:00
Johns Creek,GA,2/5/2021 11:08,2019-01-01 00:00:00
Warner Robins,GA,2/5/2021 11:08,2019-01-01 00:00:00
Albany,GA,2/5/2021 11:08,2019-01-01 00:00:00
Alpharetta,GA,2/5/2021 11:08,2019-01-01 00:00:00
Marietta,GA,2/5/2021 11:08,2019-01-01 00:00:00
Smyrna,GA,2/5/2021 11:08,2019-01-01 00:00:00
Valdosta,GA,2/5/2021 11:08,2019-01-01 00:00:00
Stonecrest,GA,2/5/2021 11:08,2019-01-01 00:00:00
Brookhaven,GA,2/5/2021 11:08,2019-01-01 00:00:00
Dunwoody,GA,3/5/2021 14:54,2019-01-01 00:00:00
Peachtree Corners,GA,3/5/2021 14:54,2019-01-01 00:00:00
Mableton,GA,3/5/2021 14:54,2019-01-01 00:00:00
Gainesville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Newnan,GA,3/5/2021 14:54,2019-01-01 00:00:00
Milton,GA,3/5/2021 14:54,2019-01-01 00:00:00
Evans,GA,3/5/2021 14:54,2019-01-01 00:00:00
Rome,GA,3/5/2021 14:54,2019-01-01 00:00:00
Tucker,GA,3/5/2021 14:54,2019-01-01 00:00:00
Peachtree City,GA,3/5/2021 14:54,2019-01-01 00:00:00
East Point,GA,3/5/2021 14:54,2019-01-01 00:00:00
Martinez,GA,3/5/2021 14:54,2019-01-01 00:00:00
Kennesaw,GA,3/5/2021 14:54,2019-01-01 00:00:00
Dalton,GA,3/5/2021 14:54,2019-01-01 00:00:00
Douglasville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Hinesville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Redan,GA,3/5/2021 14:54,2019-01-01 00:00:00
Statesboro,GA,3/5/2021 14:54,2019-01-01 00:00:00
Woodstock,GA,3/5/2021 14:54,2019-01-01 00:00:00
LaGrange,GA,3/5/2021 14:54,2019-01-01 00:00:00
Lawrenceville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Duluth,GA,3/5/2021 14:54,2019-01-01 00:00:00
Chamblee,GA,3/5/2021 14:54,2019-01-01 00:00:00
Stockbridge,GA,3/5/2021 14:54,2019-01-01 00:00:00
Canton,GA,3/5/2021 14:54,2019-01-01 00:00:00
Carrollton,GA,3/5/2021 14:54,2019-01-01 00:00:00
McDonough,GA,3/5/2021 14:54,2019-01-01 00:00:00
Candler-McAfee,GA,3/5/2021 14:54,2019-01-01 00:00:00
Decatur,GA,3/5/2021 14:54,2019-01-01 00:00:00
Pooler,GA,3/5/2021 14:54,2019-01-01 00:00:00
Sugar Hill,GA,3/5/2021 14:54,2019-01-01 00:00:00
Griffin,GA,3/5/2021 14:54,2019-01-01 00:00:00
Acworth,GA,3/5/2021 14:54,2019-01-01 00:00:00
Union City,GA,3/5/2021 14:54,2019-01-01 00:00:00
Cartersville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Snellville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Suwanee,GA,3/5/2021 14:54,2019-01-01 00:00:00
Forest Park,GA,3/5/2021 14:54,2019-01-01 00:00:00
Milledgeville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Thomasville,GA,3/5/2021 14:54,2019-01-01 00:00:00
St. Marys,GA,3/5/2021 14:54,2019-01-01 00:00:00
Lithia Springs,GA,3/5/2021 14:54,2019-01-01 00:00:00
North Druid Hills,GA,3/5/2021 14:54,2019-01-01 00:00:00
Fayetteville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Kingsland,GA,3/5/2021 14:54,2019-01-01 00:00:00
Calhoun,GA,3/5/2021 14:54,2019-01-01 00:00:00
North Decatur,GA,3/5/2021 14:54,2019-01-01 00:00:00
Tifton,GA,3/5/2021 14:54,2019-01-01 00:00:00
Perry,GA,3/5/2021 14:54,2019-01-01 00:00:00
Norcross,GA,3/5/2021 14:54,2019-01-01 00:00:00
Winder,GA,3/5/2021 14:54,2019-01-01 00:00:00
Buford,GA,3/5/2021 14:54,2019-01-01 00:00:00
Brunswick,GA,3/5/2021 14:54,2019-01-01 00:00:00
Conyers,GA,3/5/2021 14:54,2019-01-01 00:00:00
Wilmington Island,GA,3/5/2021 14:54,2019-01-01 00:00:00
Dublin,GA,3/5/2021 14:54,2019-01-01 00:00:00
Americus,GA,3/5/2021 14:54,2019-01-01 00:00:00
Belvedere Park,GA,3/5/2021 14:54,2019-01-01 00:00:00
Villa Rica,GA,3/5/2021 14:54,2019-01-01 00:00:00
Fairburn,GA,3/5/2021 14:54,2019-01-01 00:00:00
Riverdale,GA,3/5/2021 14:54,2019-01-01 00:00:00
Powder Springs,GA,3/5/2021 14:54,2019-01-01 00:00:00
St. Simons,GA,3/5/2021 14:54,2019-01-01 00:00:00
College Park,GA,3/5/2021 14:54,2019-01-01 00:00:00
Moultrie,GA,3/5/2021 14:54,2019-01-01 00:00:00
Grovetown,GA,3/5/2021 14:54,2019-01-01 00:00:00
Covington,GA,3/5/2021 14:54,2019-01-01 00:00:00
Waycross,GA,3/5/2021 14:54,2019-01-01 00:00:00
Monroe,GA,3/5/2021 14:54,2019-01-01 00:00:00
Dallas,GA,3/5/2021 14:54,2019-01-01 00:00:00
Georgetown,GA,3/5/2021 14:54,2019-01-01 00:00:00
Vinings,GA,3/5/2021 14:54,2019-01-01 00:00:00
Clarkston,GA,3/5/2021 14:54,2019-01-01 00:00:00
Richmond Hill,GA,3/5/2021 14:54,2019-01-01 00:00:00
Lilburn,GA,3/5/2021 14:54,2019-01-01 00:00:00
Holly Springs,GA,3/5/2021 14:54,2019-01-01 00:00:00
Bainbridge,GA,3/5/2021 14:54,2019-01-01 00:00:00
Loganville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Scottdale,GA,3/5/2021 14:54,2019-01-01 00:00:00
Douglas,GA,3/5/2021 14:54,2019-01-01 00:00:00
Braselton,GA,3/5/2021 14:54,2019-01-01 00:00:00
Jefferson,GA,3/5/2021 14:54,2019-01-01 00:00:00
Panthersville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Cordele,GA,3/5/2021 14:54,2019-01-01 00:00:00
Cusseta-Chattahoochee County,GA,3/5/2021 14:54,2019-01-01 00:00:00
Vidalia,GA,3/5/2021 14:54,2019-01-01 00:00:00
Doraville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Rincon,GA,3/5/2021 14:54,2019-01-01 00:00:00
Cedartown,GA,3/5/2021 14:54,2019-01-01 00:00:00
Fort Oglethorpe,GA,3/5/2021 14:54,2019-01-01 00:00:00
Jesup,GA,3/5/2021 14:54,2019-01-01 00:00:00
Fort Stewart,GA,3/5/2021 14:54,2019-01-01 00:00:00
Fair Oaks,GA,3/5/2021 14:54,2019-01-01 00:00:00
Cairo,GA,3/5/2021 14:54,2019-01-01 00:00:00
Skidaway Island,GA,3/5/2021 14:54,2019-01-01 00:00:00
Garden City,GA,3/5/2021 14:54,2019-01-01 00:00:00
Gresham Park,GA,3/5/2021 14:54,2019-01-01 00:00:00
Fitzgerald,GA,3/5/2021 14:54,2019-01-01 00:00:00
Thomaston,GA,3/5/2021 14:54,2019-01-01 00:00:00
Fort Valley,GA,3/5/2021 14:54,2019-01-01 00:00:00
Port Wentworth,GA,3/5/2021 14:54,2019-01-01 00:00:00
McRae-Helena,GA,3/5/2021 14:54,2019-01-01 00:00:00
Druid Hills,GA,3/5/2021 14:54,2019-01-01 00:00:00
Toccoa,GA,3/5/2021 14:54,2019-01-01 00:00:00
Irondale,GA,3/5/2021 14:54,2019-01-01 00:00:00
Country Club Estates,GA,3/5/2021 14:54,2019-01-01 00:00:00
Centerville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Hampton,GA,3/5/2021 14:54,2019-01-01 00:00:00
Flowery Branch,GA,3/5/2021 14:54,2019-01-01 00:00:00
Auburn,GA,3/5/2021 14:54,2019-01-01 00:00:00
Dock Junction,GA,3/5/2021 14:54,2019-01-01 00:00:00
Swainsboro,GA,3/5/2021 14:54,2019-01-01 00:00:00
Tyrone,GA,3/5/2021 14:54,2019-01-01 00:00:00
LaFayette,GA,3/5/2021 14:54,2019-01-01 00:00:00
Austell,GA,3/5/2021 14:54,2019-01-01 00:00:00
Morrow,GA,3/5/2021 14:54,2019-01-01 00:00:00
Locust Grove,GA,3/5/2021 14:54,2019-01-01 00:00:00
Whitemarsh Island,GA,3/5/2021 14:54,2019-01-01 00:00:00
Commerce,GA,3/5/2021 14:54,2019-01-01 00:00:00
Dahlonega,GA,3/5/2021 14:54,2019-01-01 00:00:00
Barnesville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Eatonton,GA,3/5/2021 14:54,2019-01-01 00:00:00
Thomson,GA,3/5/2021 14:54,2019-01-01 00:00:00
Hapeville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Fairview,GA,3/5/2021 14:54,2019-01-01 00:00:00
Bremen,GA,3/5/2021 14:54,2019-01-01 00:00:00
Cumming,GA,3/5/2021 14:54,2019-01-01 00:00:00
Stone Mountain,GA,3/5/2021 14:54,2019-01-01 00:00:00
Lovejoy,GA,3/5/2021 14:54,2019-01-01 00:00:00
Dacula,GA,3/5/2021 14:54,2019-01-01 00:00:00
Sylvester,GA,3/5/2021 14:54,2019-01-01 00:00:00
Conley,GA,3/5/2021 14:54,2019-01-01 00:00:00
Sandersville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Waynesboro,GA,3/5/2021 14:54,2019-01-01 00:00:00
Hawkinsville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Adel,GA,3/5/2021 14:54,2019-01-01 00:00:00
Byron,GA,3/5/2021 14:54,2019-01-01 00:00:00
Eastman,GA,3/5/2021 14:54,2019-01-01 00:00:00
Camilla,GA,3/5/2021 14:54,2019-01-01 00:00:00
Palmetto,GA,3/5/2021 14:54,2019-01-01 00:00:00
Lakeview,GA,3/5/2021 14:54,2019-01-01 00:00:00
Glennville,GA,3/5/2021 14:54,2019-01-01 00:00:00
Jackson,GA,3/5/2021 14:54,2019-01-01 00:00:00
Urban Honolulu,HI,2/5/2021 11:08,2019-01-01 00:00:00
East Honolulu,HI,2/17/2021 11:43,2019-01-01 00:00:00
Pearl City,HI,2/17/2021 11:43,2019-01-01 00:00:00
Hilo,HI,2/17/2021 11:43,2019-01-01 00:00:00
Waipahu,HI,2/17/2021 11:43,2019-01-01 00:00:00
Kailua,HI,2/17/2021 11:46,2019-01-01 00:00:00
Kaneohe,HI,2/17/2021 11:46,2019-01-01 00:00:00
Kahului,HI,2/17/2021 11:46,2019-01-01 00:00:00
Mililani Town,HI,2/17/2021 11:46,2019-01-01 00:00:00
Ewa Gentry,HI,2/17/2021 11:46,2019-01-01 00:00:00
Kihei,HI,2/17/2021 11:46,2019-01-01 00:00:00
Kapolei,HI,2/17/2021 11:46,2019-01-01 00:00:00
Mililani Mauka,HI,2/17/2021 11:46,2019-01-01 00:00:00
Makakilo,HI,2/17/2021 11:46,2019-01-01 00:00:00
Wailuku,HI,2/17/2021 11:48,2019-01-01 00:00:00
Wahiawa,HI,2/17/2021 11:48,2019-01-01 00:00:00
Kailua,HI,2/17/2021 11:48,2019-01-01 00:00:00
Ocean Pointe,HI,2/17/2021 11:48,2019-01-01 00:00:00
Royal Kunia,HI,2/17/2021 11:48,2019-01-01 00:00:00
Ewa Beach,HI,2/17/2021 11:48,2019-01-01 00:00:00
Halawa,HI,2/17/2021 11:48,2019-01-01 00:00:00
Waimalu,HI,2/17/2021 11:48,2019-01-01 00:00:00
Waianae,HI,2/17/2021 11:48,2019-01-01 00:00:00
Lahaina,HI,2/17/2021 11:48,2019-01-01 00:00:00
Waimea,HI,2/17/2021 11:48,2019-01-01 00:00:00
Kalaoa,HI,2/17/2021 11:48,2019-01-01 00:00:00
Waipio,HI,2/17/2021 11:48,2019-01-01 00:00:00
Nanakuli,HI,2/17/2021 11:48,2019-01-01 00:00:00
Maili,HI,2/17/2021 11:48,2019-01-01 00:00:00
Hawaiian Paradise Park,HI,2/17/2021 11:52,2019-01-01 00:00:00
Kapaa,HI,2/17/2021 11:52,2019-01-01 00:00:00
Holualoa,HI,2/17/2021 11:52,2019-01-01 00:00:00
Aiea,HI,2/17/2021 11:52,2019-01-01 00:00:00
Waihee-Waiehu,HI,2/17/2021 11:52,2019-01-01 00:00:00
Haiku-Pauwela,HI,2/17/2021 11:52,2019-01-01 00:00:00
Makaha,HI,2/17/2021 11:52,2019-01-01 00:00:00
Ahuimanu,HI,2/17/2021 11:52,2019-01-01 00:00:00
Pukalani,HI,2/17/2021 11:52,2019-01-01 00:00:00
Kula,HI,2/17/2021 11:52,2019-01-01 00:00:00
Waikele,HI,2/17/2021 11:52,2019-01-01 00:00:00
Makawao,HI,2/17/2021 11:52,2019-01-01 00:00:00
Lihue,HI,2/17/2021 11:52,2019-01-01 00:00:00
Napili-Honokowai,HI,2/17/2021 11:52,2019-01-01 00:00:00
Ewa Villages,HI,2/17/2021 11:52,2019-01-01 00:00:00
Waikoloa Village,HI,2/17/2021 11:52,2019-01-01 00:00:00
Wailea,HI,2/17/2021 11:52,2019-01-01 00:00:00
West Loch Estate,HI,2/17/2021 11:52,2019-01-01 00:00:00
Wailua Homesteads,HI,2/17/2021 11:52,2019-01-01 00:00:00
Laie,HI,2/17/2021 11:52,2019-01-01 00:00:00
Waimanalo,HI,2/17/2021 11:52,2019-01-01 00:00:00
Kalaheo,HI,2/17/2021 11:52,2019-01-01 00:00:00
Waipio Acres,HI,2/17/2021 11:52,2019-01-01 00:00:00
Hawaiian Beaches,HI,2/17/2021 11:52,2019-01-01 00:00:00
Kahaluu-Keauhou,HI,2/17/2021 11:52,2019-01-01 00:00:00
Hanamaulu,HI,2/17/2021 11:52,2019-01-01 00:00:00
Hawaiian Ocean View,HI,2/17/2021 11:52,2019-01-01 00:00:00
Des Moines,IA,2/5/2021 11:34,2019-01-01 00:00:00
Cedar Rapids,IA,2/5/2021 11:34,2019-01-01 00:00:00
Davenport,IA,2/5/2021 11:34,2019-01-01 00:00:00
Sioux City,IA,2/5/2021 11:34,2019-01-01 00:00:00
Iowa City,IA,2/5/2021 11:34,2019-01-01 00:00:00
Waterloo,IA,2/5/2021 11:34,2019-01-01 00:00:00
Ames,IA,2/5/2021 11:34,2019-01-01 00:00:00
West Des Moines,IA,2/5/2021 11:34,2019-01-01 00:00:00
Council Bluffs,IA,2/5/2021 11:34,2019-01-01 00:00:00
Ankeny,IA,2/5/2021 11:34,2019-01-01 00:00:00
Dubuque,IA,2/5/2021 11:34,2019-01-01 00:00:00
Urbandale,IA,3/5/2021 14:54,2019-01-01 00:00:00
Cedar Falls,IA,3/5/2021 14:54,2019-01-01 00:00:00
Marion,IA,3/5/2021 14:54,2019-01-01 00:00:00
Bettendorf,IA,3/5/2021 14:54,2019-01-01 00:00:00
Mason City,IA,3/5/2021 14:54,2019-01-01 00:00:00
Marshalltown,IA,3/5/2021 14:54,2019-01-01 00:00:00
Clinton,IA,3/5/2021 14:54,2019-01-01 00:00:00
Burlington,IA,3/5/2021 14:54,2019-01-01 00:00:00
Ottumwa,IA,3/5/2021 14:54,2019-01-01 00:00:00
Fort Dodge,IA,3/5/2021 14:54,2019-01-01 00:00:00
Muscatine,IA,3/5/2021 14:54,2019-01-01 00:00:00
Johnston,IA,3/5/2021 14:54,2019-01-01 00:00:00
Coralville,IA,3/5/2021 14:54,2019-01-01 00:00:00
Waukee,IA,3/5/2021 14:54,2019-01-01 00:00:00
North Liberty,IA,3/5/2021 14:54,2019-01-01 00:00:00
Altoona,IA,3/5/2021 14:54,2019-01-01 00:00:00
Clive,IA,3/5/2021 14:54,2019-01-01 00:00:00
Indianola,IA,3/5/2021 14:54,2019-01-01 00:00:00
Newton,IA,3/5/2021 14:54,2019-01-01 00:00:00
Grimes,IA,3/5/2021 14:54,2019-01-01 00:00:00
Boone,IA,3/5/2021 14:54,2019-01-01 00:00:00
Oskaloosa,IA,3/5/2021 14:54,2019-01-01 00:00:00
Spencer,IA,3/5/2021 14:54,2019-01-01 00:00:00
Norwalk,IA,3/5/2021 14:54,2019-01-01 00:00:00
Storm Lake,IA,3/5/2021 14:54,2019-01-01 00:00:00
Fort Madison,IA,3/5/2021 14:54,2019-01-01 00:00:00
Keokuk,IA,3/5/2021 14:54,2019-01-01 00:00:00
Fairfield,IA,3/5/2021 14:54,2019-01-01 00:00:00
Pella,IA,3/5/2021 14:54,2019-01-01 00:00:00
Waverly,IA,3/5/2021 14:54,2019-01-01 00:00:00
Le Mars,IA,3/5/2021 14:54,2019-01-01 00:00:00
Carroll,IA,3/5/2021 14:54,2019-01-01 00:00:00
Pleasant Hill,IA,3/5/2021 14:54,2019-01-01 00:00:00
Grinnell,IA,3/5/2021 14:54,2019-01-01 00:00:00
Mount Pleasant,IA,3/5/2021 14:54,2019-01-01 00:00:00
Denison,IA,3/5/2021 14:54,2019-01-01 00:00:00
Creston,IA,3/5/2021 14:54,2019-01-01 00:00:00
Webster City,IA,3/5/2021 14:54,2019-01-01 00:00:00
Decorah,IA,3/5/2021 14:54,2019-01-01 00:00:00
Perry,IA,3/5/2021 14:54,2019-01-01 00:00:00
Clear Lake,IA,3/5/2021 14:54,2019-01-01 00:00:00
Sioux Center,IA,3/5/2021 14:54,2019-01-01 00:00:00
Charles City,IA,3/5/2021 14:54,2019-01-01 00:00:00
Hiawatha,IA,3/5/2021 14:54,2019-01-01 00:00:00
Washington,IA,3/5/2021 14:54,2019-01-01 00:00:00
Knoxville,IA,3/5/2021 14:54,2019-01-01 00:00:00
Nevada,IA,3/5/2021 14:54,2019-01-01 00:00:00
Atlantic,IA,3/5/2021 14:54,2019-01-01 00:00:00
Eldridge,IA,3/5/2021 14:54,2019-01-01 00:00:00
Bondurant,IA,3/5/2021 14:54,2019-01-01 00:00:00
Orange City,IA,3/5/2021 14:54,2019-01-01 00:00:00
Independence,IA,3/5/2021 14:54,2019-01-01 00:00:00
Maquoketa,IA,3/5/2021 14:54,2019-01-01 00:00:00
Oelwein,IA,3/5/2021 14:54,2019-01-01 00:00:00
Estherville,IA,3/5/2021 14:54,2019-01-01 00:00:00
Asbury,IA,3/5/2021 14:54,2019-01-01 00:00:00
Anamosa,IA,3/5/2021 14:54,2019-01-01 00:00:00
Centerville,IA,3/5/2021 14:54,2019-01-01 00:00:00
Algona,IA,3/5/2021 14:54,2019-01-01 00:00:00
Clarinda,IA,3/5/2021 14:54,2019-01-01 00:00:00
Red Oak,IA,3/5/2021 14:54,2019-01-01 00:00:00
Glenwood,IA,3/5/2021 14:54,2019-01-01 00:00:00
Winterset,IA,3/5/2021 14:54,2019-01-01 00:00:00
DeWitt,IA,3/5/2021 14:54,2019-01-01 00:00:00
Sheldon,IA,3/5/2021 14:54,2019-01-01 00:00:00
Iowa Falls,IA,3/5/2021 14:54,2019-01-01 00:00:00
Osceola,IA,3/5/2021 14:54,2019-01-01 00:00:00
Vinton,IA,3/5/2021 14:54,2019-01-01 00:00:00
Spirit Lake,IA,3/5/2021 14:54,2019-01-01 00:00:00
Manchester,IA,3/5/2021 14:54,2019-01-01 00:00:00
Boise City,ID,2/5/2021 11:08,2019-01-01 00:00:00
Meridian,ID,2/5/2021 11:08,2019-01-01 00:00:00
Nampa,ID,2/5/2021 11:08,2019-01-01 00:00:00
Idaho Falls,ID,2/5/2021 11:08,2019-01-01 00:00:00
Pocatello,ID,2/5/2021 11:08,2019-01-01 00:00:00
Caldwell,ID,2/5/2021 11:08,2019-01-01 00:00:00
Coeur d'Alene,ID,2/5/2021 11:08,2019-01-01 00:00:00
Twin Falls,ID,3/5/2021 14:54,2019-01-01 00:00:00
Post Falls,ID,3/5/2021 14:54,2019-01-01 00:00:00
Lewiston,ID,3/5/2021 14:54,2019-01-01 00:00:00
Rexburg,ID,3/5/2021 14:54,2019-01-01 00:00:00
Eagle,ID,3/5/2021 14:54,2019-01-01 00:00:00
Moscow,ID,3/5/2021 14:54,2019-01-01 00:00:00
Kuna,ID,3/5/2021 14:54,2019-01-01 00:00:00
Ammon,ID,3/5/2021 14:54,2019-01-01 00:00:00
Chubbuck,ID,3/5/2021 14:54,2019-01-01 00:00:00
Hayden,ID,3/5/2021 14:54,2019-01-01 00:00:00
Mountain Home,ID,3/5/2021 14:54,2019-01-01 00:00:00
Blackfoot,ID,3/5/2021 14:54,2019-01-01 00:00:00
Garden City,ID,3/5/2021 14:54,2019-01-01 00:00:00
Jerome,ID,3/5/2021 14:54,2019-01-01 00:00:00
Burley,ID,3/5/2021 14:54,2019-01-01 00:00:00
Star,ID,3/5/2021 14:54,2019-01-01 00:00:00
Hailey,ID,3/5/2021 14:54,2019-01-01 00:00:00
Sandpoint,ID,3/5/2021 14:54,2019-01-01 00:00:00
Rathdrum,ID,3/5/2021 14:54,2019-01-01 00:00:00
Middleton,ID,3/5/2021 14:54,2019-01-01 00:00:00
Payette,ID,3/5/2021 14:54,2019-01-01 00:00:00
Emmett,ID,3/5/2021 14:54,2019-01-01 00:00:00
Rupert,ID,3/5/2021 14:54,2019-01-01 00:00:00
Preston,ID,3/5/2021 14:54,2019-01-01 00:00:00
Weiser,ID,3/5/2021 14:54,2019-01-01 00:00:00
Fruitland,ID,3/5/2021 14:54,2019-01-01 00:00:00
Chicago,IL,2/5/2021 14:54,2019-01-01 00:00:00
Aurora,IL,2/5/2021 11:08,2019-01-01 00:00:00
Joliet,IL,2/5/2021 11:34,2019-01-01 00:00:00
Naperville,IL,2/5/2021 11:34,2019-01-01 00:00:00
Rockford,IL,2/5/2021 11:34,2019-01-01 00:00:00
Springfield,IL,2/5/2021 11:34,2019-01-01 00:00:00
Peoria,IL,2/5/2021 11:34,2019-01-01 00:00:00
Elgin,IL,2/5/2021 11:34,2019-01-01 00:00:00
Champaign,IL,2/5/2021 11:34,2019-01-01 00:00:00
Waukegan,IL,2/5/2021 11:34,2019-01-01 00:00:00
Cicero,IL,2/5/2021 11:34,2019-01-01 00:00:00
Bloomington,IL,2/5/2021 11:34,2019-01-01 00:00:00
Arlington Heights,IL,2/5/2021 11:34,2019-01-01 00:00:00
