,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_feature_selection,param_regressor,param_regressor__depth,param_regressor__iterations,param_regressor__learning_rate,param_regressor__loss_function,param_scaler,param_regressor__kernel,param_regressor__C,param_regressor__alpha,param_regressor__l1_ratio,param_regressor__n_neighbors,param_regressor__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
31,10.80714292526245,0.864206834579808,0.5079100608825684,0.14454786759219465,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1500,0.05,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.8146432645757256,0.7809563800711061,0.7140515504455897,0.7830319924031386,0.8854249023769994,0.7956216179745119,0.055594418281621275,180
32,10.814744472503662,1.3790241935102103,0.46670122146606446,0.29405991262306386,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1500,0.1,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.8265491679530743,0.7759803432027456,0.7218966151053422,0.7912965111775067,0.8807025322381008,0.799285033935354,0.05285458259908688,134
33,10.376849794387818,1.4423086966393983,0.31706843376159666,0.17270267103605774,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1500,0.1,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.8266494099133233,0.7757451159408881,0.719920986920861,0.7912945819690799,0.8807018215990314,0.7988623832686367,0.0534663188157475,145
34,13.111842489242553,0.7570147521294784,1.1312451362609863,0.27897490433164035,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1500,0.1,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.8053802976889403,0.7762219488305978,0.7169742824714243,0.8009870028527157,0.8792782261989042,0.7957683516085166,0.05231460632576973,179
35,11.035392570495606,1.1325882936306335,0.506709623336792,0.25515127429935136,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1500,0.1,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.8289524312565533,0.7731989951402564,0.7186015918835811,0.7914818829662298,0.8805268009481817,0.7985523404389604,0.05427500967990752,150
36,7.601447916030883,0.8271074994584949,0.4036873340606689,0.27802557456510507,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,6,500,0.01,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.6768215389781833,0.6689365957134684,0.6660148340638261,0.6341305921870173,0.7136069639555778,0.6719021049796146,0.025430837484267322,424
37,7.0151207447052,0.312109887951006,0.7785689830780029,0.2947968145759063,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,6,500,0.01,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.6767175399018914,0.6688711095878545,0.6657301010504451,0.6341426553241132,0.7136089521912274,0.6718140716111063,0.025438818259921385,425
38,7.764683103561401,0.665200038222187,0.6073320865631103,0.05305295867658056,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,6,500,0.01,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.6665834099736054,0.6685419944142839,0.6784366133963055,0.6337428176477146,0.7101631190597717,0.6714935908983362,0.024500941407111156,426
39,6.067115402221679,0.611226968846618,0.38308329582214357,0.28797189689225594,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,6,500,0.01,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.6769078729436832,0.6696751271636524,0.6660849569854608,0.6342477146313774,0.7144319865890199,0.6722695316626387,0.025650829554847637,422
40,5.614416837692261,0.9535394652311481,0.27365951538085936,0.23556362998953206,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,6,500,0.05,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.8268259280887433,0.8337714584608772,0.7062164709416925,0.762088209365968,0.8670594034785342,0.799192294067163,0.05759600275476313,137
41,4.345541906356812,0.308476208350266,0.4556987762451172,0.25047152064358047,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,6,500,0.05,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.8268532246635661,0.8337448526373157,0.7064400008435858,0.762088209365968,0.8670583957227691,0.799236936646641,0.05752304785749501,135
42,7.271376514434815,0.7053114827502935,0.6353375434875488,0.14335241938626514,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,6,500,0.05,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.8018283313662098,0.8538811504097369,0.701055383790085,0.7499106446073305,0.866364363142319,0.7946079746631363,0.06239288545140474,201
43,5.266741752624512,0.7001492842080399,0.7393602848052978,0.24045617052040916,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,6,500,0.05,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.8267413509523834,0.8343700124987338,0.706476458816348,0.7621054397761066,0.8685429619296142,0.7996472447946372,0.057925061085723824,133
